exception_id,payment_id,customer_id,account_id,exception_timestamp,exception_date,exception_type,exception_reason_code,exception_reason_description,severity,exception_status,assigned_team,assigned_analyst_id,resolution_status,resolution_code,resolved_timestamp,sla_due_timestamp,high_value_flag,requires_manual_review
EXC_SYN_0001130,PAY_SYN_0007060,CUST_SYN_000221,ACCT_SYN_000221,2026-02-26T13:45:00,2026-02-26,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-02-26T16:45:00,2026-02-26T21:45:00,TRUE,TRUE
EXC_SYN_0001131,PAY_SYN_0008032,CUST_SYN_000185,ACCT_SYN_000185,2026-03-08T15:22:00,2026-03-08,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-03-08T16:22:00,2026-03-08T23:22:00,TRUE,TRUE
EXC_SYN_0001132,PAY_SYN_0021722,CUST_SYN_000215,ACCT_SYN_001215,2025-11-17T15:45:00,2025-11-17,SETTLEMENT,R011,Settlement confirmation delayed,LOW,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2025-11-17T23:45:00,TRUE,FALSE
EXC_SYN_0001133,PAY_SYN_0003702,CUST_SYN_000475,ACCT_SYN_000475,2025-11-19T16:38:00,2025-11-19,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2025-11-19T19:38:00,2025-11-20T00:38:00,FALSE,TRUE
EXC_SYN_0001134,PAY_SYN_0020949,CUST_SYN_000114,ACCT_SYN_001114,2025-11-23T23:00:00,2025-11-23,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-11-24T04:24:00,2025-11-24T03:00:00,TRUE,TRUE
EXC_SYN_0001135,PAY_SYN_0008319,CUST_SYN_000304,ACCT_SYN_000304,2026-01-23T23:43:00,2026-01-23,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-01-24T01:43:00,2026-01-24T07:43:00,TRUE,TRUE
EXC_SYN_0001136,PAY_SYN_0018161,CUST_SYN_000458,ACCT_SYN_001458,2026-01-02T10:10:00,2026-01-02,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-01-02T18:10:00,TRUE,FALSE
EXC_SYN_0001137,PAY_SYN_0019122,CUST_SYN_000015,ACCT_SYN_001015,2025-12-30T11:30:00,2025-12-30,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-12-30T12:30:00,2025-12-30T15:30:00,TRUE,TRUE
EXC_SYN_0001138,PAY_SYN_0018190,CUST_SYN_000031,ACCT_SYN_001031,2026-03-04T08:59:00,2026-03-04,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-03-04T10:59:00,2026-03-04T12:59:00,TRUE,TRUE
EXC_SYN_0001139,PAY_SYN_0002222,CUST_SYN_000215,ACCT_SYN_001215,2025-12-07T11:16:00,2025-12-07,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2025-12-07T14:16:00,2025-12-07T19:16:00,TRUE,FALSE
EXC_SYN_0001140,PAY_SYN_0000046,CUST_SYN_000203,ACCT_SYN_000203,2026-01-14T15:37:00,2026-01-14,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-01-14T19:37:00,TRUE,TRUE
EXC_SYN_0001141,PAY_SYN_0021046,CUST_SYN_000203,ACCT_SYN_000203,2026-02-11T15:50:00,2026-02-11,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-02-12T01:21:00,2026-02-11T23:50:00,FALSE,TRUE
EXC_SYN_0001142,PAY_SYN_0004911,CUST_SYN_000208,ACCT_SYN_000208,2025-12-08T11:38:00,2025-12-08,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-12-08T14:38:00,2025-12-08T19:38:00,FALSE,TRUE
EXC_SYN_0001143,PAY_SYN_0023060,CUST_SYN_000221,ACCT_SYN_001221,2025-12-07T10:14:00,2025-12-07,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2025-12-07T11:14:00,2025-12-07T18:14:00,FALSE,FALSE
EXC_SYN_0001144,PAY_SYN_0013881,CUST_SYN_000598,ACCT_SYN_000598,2025-11-17T11:34:00,2025-11-17,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-11-17T19:34:00,TRUE,TRUE
EXC_SYN_0001145,PAY_SYN_0008445,CUST_SYN_000466,ACCT_SYN_000466,2025-11-24T15:35:00,2025-11-24,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2025-11-24T18:35:00,2025-11-24T19:35:00,FALSE,TRUE
EXC_SYN_0001146,PAY_SYN_0020240,CUST_SYN_000381,ACCT_SYN_000381,2026-01-27T10:53:00,2026-01-27,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-01-27T11:53:00,2026-01-27T18:53:00,FALSE,TRUE
EXC_SYN_0001147,PAY_SYN_0005914,CUST_SYN_000319,ACCT_SYN_001319,2026-02-19T15:44:00,2026-02-19,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-02-19T17:44:00,2026-02-19T23:44:00,TRUE,FALSE
EXC_SYN_0001148,PAY_SYN_0001139,CUST_SYN_000144,ACCT_SYN_000144,2026-03-07T20:52:00,2026-03-07,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-03-08T00:52:00,TRUE,TRUE
EXC_SYN_0001149,PAY_SYN_0013024,CUST_SYN_000389,ACCT_SYN_000389,2026-01-30T15:40:00,2026-01-30,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-01-30T16:40:00,2026-01-30T19:40:00,FALSE,TRUE
EXC_SYN_0001150,PAY_SYN_0022101,CUST_SYN_000238,ACCT_SYN_000238,2026-01-04T12:52:00,2026-01-04,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-01-04T14:52:00,2026-01-04T20:52:00,FALSE,FALSE
EXC_SYN_0001151,PAY_SYN_0024280,CUST_SYN_000361,ACCT_SYN_001361,2025-11-18T12:18:00,2025-11-18,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2025-11-18T15:18:00,2025-11-18T16:18:00,TRUE,TRUE
EXC_SYN_0001152,PAY_SYN_0024058,CUST_SYN_000647,ACCT_SYN_000647,2025-12-30T20:37:00,2025-12-30,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2025-12-31T04:37:00,TRUE,TRUE
EXC_SYN_0001153,PAY_SYN_0006733,CUST_SYN_000122,ACCT_SYN_000122,2026-02-28T15:35:00,2026-02-28,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-02-28T17:35:00,2026-02-28T23:35:00,TRUE,TRUE
EXC_SYN_0001154,PAY_SYN_0017004,CUST_SYN_000649,ACCT_SYN_000649,2026-03-02T17:05:00,2026-03-02,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2026-03-02T20:05:00,2026-03-03T01:05:00,TRUE,FALSE
EXC_SYN_0001155,PAY_SYN_0021132,CUST_SYN_000385,ACCT_SYN_000385,2025-11-29T14:54:00,2025-11-29,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-11-30T00:39:00,2025-11-29T22:54:00,TRUE,TRUE
EXC_SYN_0001156,PAY_SYN_0019359,CUST_SYN_000784,ACCT_SYN_000784,2026-02-20T22:16:00,2026-02-20,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-02-21T02:16:00,FALSE,TRUE
EXC_SYN_0001157,PAY_SYN_0018603,CUST_SYN_000312,ACCT_SYN_001312,2025-11-24T16:17:00,2025-11-24,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-11-24T19:17:00,2025-11-25T00:17:00,TRUE,TRUE
EXC_SYN_0001158,PAY_SYN_0020098,CUST_SYN_000127,ACCT_SYN_001127,2026-03-10T21:55:00,2026-03-10,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-03-10T22:55:00,2026-03-11T01:55:00,TRUE,TRUE
EXC_SYN_0001159,PAY_SYN_0009723,CUST_SYN_000252,ACCT_SYN_001252,2026-01-20T16:43:00,2026-01-20,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-01-20T18:43:00,2026-01-20T20:43:00,TRUE,TRUE
EXC_SYN_0001160,PAY_SYN_0008834,CUST_SYN_000359,ACCT_SYN_001359,2026-02-22T18:13:00,2026-02-22,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-02-22T22:13:00,FALSE,TRUE
EXC_SYN_0001161,PAY_SYN_0020470,CUST_SYN_000391,ACCT_SYN_001391,2026-02-03T13:58:00,2026-02-03,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-02-03T14:58:00,2026-02-03T21:58:00,TRUE,FALSE
EXC_SYN_0001162,PAY_SYN_0009136,CUST_SYN_000533,ACCT_SYN_000533,2026-02-02T20:53:00,2026-02-02,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-02-03T02:45:00,2026-02-03T00:53:00,TRUE,TRUE
EXC_SYN_0001163,PAY_SYN_0003945,CUST_SYN_000466,ACCT_SYN_000466,2026-03-07T19:29:00,2026-03-07,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-03-07T22:29:00,2026-03-08T03:29:00,FALSE,TRUE
EXC_SYN_0001164,PAY_SYN_0024965,CUST_SYN_000206,ACCT_SYN_001206,2025-12-01T14:02:00,2025-12-01,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-12-01T22:02:00,TRUE,TRUE
EXC_SYN_0001165,PAY_SYN_0012058,CUST_SYN_000647,ACCT_SYN_000647,2026-03-06T17:26:00,2026-03-06,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-03-06T19:26:00,2026-03-07T01:26:00,TRUE,FALSE
EXC_SYN_0001166,PAY_SYN_0019874,CUST_SYN_000339,ACCT_SYN_000339,2026-02-27T13:31:00,2026-02-27,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-02-27T16:31:00,2026-02-27T21:31:00,TRUE,TRUE
EXC_SYN_0001167,PAY_SYN_0004220,CUST_SYN_000141,ACCT_SYN_000141,2025-11-19T09:26:00,2025-11-19,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2025-11-19T10:26:00,2025-11-19T13:26:00,TRUE,TRUE
EXC_SYN_0001168,PAY_SYN_0019934,CUST_SYN_000059,ACCT_SYN_001059,2025-11-24T13:57:00,2025-11-24,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-11-24T21:57:00,FALSE,TRUE
EXC_SYN_0001169,PAY_SYN_0013757,CUST_SYN_000510,ACCT_SYN_000510,2025-12-28T17:31:00,2025-12-28,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2025-12-29T03:30:00,2025-12-29T01:31:00,TRUE,FALSE
EXC_SYN_0001170,PAY_SYN_0008330,CUST_SYN_000711,ACCT_SYN_000711,2025-12-05T10:35:00,2025-12-05,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-12-05T11:35:00,2025-12-05T14:35:00,FALSE,TRUE
EXC_SYN_0001171,PAY_SYN_0021337,CUST_SYN_000470,ACCT_SYN_000470,2025-11-20T17:17:00,2025-11-20,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2025-11-20T19:17:00,2025-11-20T21:17:00,TRUE,TRUE
EXC_SYN_0001172,PAY_SYN_0017479,CUST_SYN_000224,ACCT_SYN_000224,2026-03-15T19:24:00,2026-03-15,SYSTEM,R007,Processing system unavailable,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-03-16T03:24:00,TRUE,FALSE
EXC_SYN_0001173,PAY_SYN_0011275,CUST_SYN_000176,ACCT_SYN_000176,2026-03-05T15:49:00,2026-03-05,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-03-05T16:49:00,2026-03-05T19:49:00,FALSE,TRUE
EXC_SYN_0001174,PAY_SYN_0002559,CUST_SYN_000184,ACCT_SYN_000184,2025-12-29T20:10:00,2025-12-29,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-12-29T22:10:00,2025-12-30T04:10:00,FALSE,TRUE
EXC_SYN_0001175,PAY_SYN_0019893,CUST_SYN_000042,ACCT_SYN_001042,2026-01-31T14:41:00,2026-01-31,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-01-31T17:41:00,2026-01-31T22:41:00,FALSE,TRUE
EXC_SYN_0001176,PAY_SYN_0017968,CUST_SYN_000317,ACCT_SYN_000317,2025-12-16T19:19:00,2025-12-16,SETTLEMENT,R011,Settlement confirmation delayed,LOW,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2025-12-17T03:19:00,TRUE,FALSE
EXC_SYN_0001177,PAY_SYN_0014229,CUST_SYN_000474,ACCT_SYN_001474,2025-11-30T20:19:00,2025-11-30,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-11-30T22:19:00,2025-12-01T04:19:00,TRUE,TRUE
EXC_SYN_0001178,PAY_SYN_0009785,CUST_SYN_000546,ACCT_SYN_000546,2026-02-09T17:04:00,2026-02-09,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-02-09T20:04:00,2026-02-09T21:04:00,TRUE,TRUE
EXC_SYN_0001179,PAY_SYN_0005552,CUST_SYN_000425,ACCT_SYN_001425,2026-03-15T14:26:00,2026-03-15,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-03-15T15:26:00,2026-03-15T18:26:00,FALSE,TRUE
EXC_SYN_0001180,PAY_SYN_0001019,CUST_SYN_000204,ACCT_SYN_000204,2026-02-07T21:48:00,2026-02-07,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-02-08T05:48:00,FALSE,FALSE
EXC_SYN_0001181,PAY_SYN_0023295,CUST_SYN_000916,ACCT_SYN_000916,2025-12-30T17:53:00,2025-12-30,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2025-12-30T20:53:00,2025-12-30T21:53:00,FALSE,TRUE
EXC_SYN_0001182,PAY_SYN_0007688,CUST_SYN_000957,ACCT_SYN_000957,2025-11-18T21:17:00,2025-11-18,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-11-18T22:17:00,2025-11-19T01:17:00,TRUE,TRUE
EXC_SYN_0001183,PAY_SYN_0010808,CUST_SYN_000897,ACCT_SYN_000897,2026-01-22T21:30:00,2026-01-22,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-01-23T07:43:00,2026-01-23T05:30:00,FALSE,FALSE
EXC_SYN_0001184,PAY_SYN_0023900,CUST_SYN_000801,ACCT_SYN_000801,2026-02-11T13:07:00,2026-02-11,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-02-11T17:07:00,TRUE,TRUE
EXC_SYN_0001185,PAY_SYN_0001034,CUST_SYN_000759,ACCT_SYN_000759,2026-03-07T17:38:00,2026-03-07,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-03-07T18:38:00,2026-03-08T01:38:00,FALSE,TRUE
EXC_SYN_0001186,PAY_SYN_0010635,CUST_SYN_000496,ACCT_SYN_000496,2025-11-26T18:58:00,2025-11-26,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2025-11-26T20:58:00,2025-11-27T02:58:00,FALSE,TRUE
EXC_SYN_0001187,PAY_SYN_0019729,CUST_SYN_000974,ACCT_SYN_000974,2025-12-15T23:09:00,2025-12-15,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2025-12-16T02:09:00,2025-12-16T07:09:00,FALSE,FALSE
EXC_SYN_0001188,PAY_SYN_0021662,CUST_SYN_000495,ACCT_SYN_000495,2026-01-16T15:53:00,2026-01-16,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-01-16T23:53:00,FALSE,TRUE
EXC_SYN_0001189,PAY_SYN_0002163,CUST_SYN_000532,ACCT_SYN_000532,2025-11-25T17:13:00,2025-11-25,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2025-11-25T19:13:00,2025-11-25T21:13:00,TRUE,TRUE
EXC_SYN_0001190,PAY_SYN_0013434,CUST_SYN_000559,ACCT_SYN_000559,2026-02-09T18:23:00,2026-02-09,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-02-10T04:43:00,2026-02-10T02:23:00,FALSE,TRUE
EXC_SYN_0001191,PAY_SYN_0011034,CUST_SYN_000259,ACCT_SYN_000259,2026-03-13T12:36:00,2026-03-13,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-03-13T13:36:00,2026-03-13T16:36:00,TRUE,TRUE
EXC_SYN_0001192,PAY_SYN_0017688,CUST_SYN_000457,ACCT_SYN_000457,2026-03-14T17:07:00,2026-03-14,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-03-14T21:07:00,FALSE,TRUE
EXC_SYN_0001193,PAY_SYN_0000018,CUST_SYN_000667,ACCT_SYN_000667,2026-02-12T16:50:00,2026-02-12,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-02-12T19:50:00,2026-02-12T20:50:00,TRUE,TRUE
EXC_SYN_0001194,PAY_SYN_0003825,CUST_SYN_000526,ACCT_SYN_000526,2025-12-08T14:12:00,2025-12-08,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-12-08T15:12:00,2025-12-08T22:12:00,TRUE,FALSE
EXC_SYN_0001195,PAY_SYN_0021965,CUST_SYN_000206,ACCT_SYN_001206,2025-12-03T14:45:00,2025-12-03,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-12-03T16:45:00,2025-12-03T18:45:00,FALSE,TRUE
EXC_SYN_0001196,PAY_SYN_0001583,CUST_SYN_000072,ACCT_SYN_000072,2026-01-29T13:04:00,2026-01-29,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-01-29T21:04:00,FALSE,TRUE
EXC_SYN_0001197,PAY_SYN_0015338,CUST_SYN_000507,ACCT_SYN_000507,2026-03-15T18:02:00,2026-03-15,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-03-16T00:29:00,2026-03-15T22:02:00,TRUE,TRUE
EXC_SYN_0001198,PAY_SYN_0003848,CUST_SYN_000377,ACCT_SYN_001377,2026-02-12T18:45:00,2026-02-12,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-02-12T20:45:00,2026-02-13T02:45:00,FALSE,FALSE
EXC_SYN_0001199,PAY_SYN_0013421,CUST_SYN_000078,ACCT_SYN_000078,2026-03-08T11:49:00,2026-03-08,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-03-08T14:49:00,2026-03-08T19:49:00,TRUE,TRUE
EXC_SYN_0001200,PAY_SYN_0011782,CUST_SYN_000935,ACCT_SYN_000935,2025-11-26T12:49:00,2025-11-26,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-11-26T16:49:00,FALSE,TRUE
EXC_SYN_0001201,PAY_SYN_0000223,CUST_SYN_000752,ACCT_SYN_000752,2026-02-14T13:29:00,2026-02-14,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-02-14T15:29:00,2026-02-14T21:29:00,TRUE,TRUE
EXC_SYN_0001202,PAY_SYN_0024899,CUST_SYN_000264,ACCT_SYN_000264,2026-01-11T20:34:00,2026-01-11,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-01-11T23:34:00,2026-01-12T04:34:00,FALSE,FALSE
EXC_SYN_0001203,PAY_SYN_0023179,CUST_SYN_000124,ACCT_SYN_001124,2026-02-11T20:07:00,2026-02-11,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-02-11T21:07:00,2026-02-12T00:07:00,TRUE,TRUE
EXC_SYN_0001204,PAY_SYN_0002516,CUST_SYN_000093,ACCT_SYN_000093,2025-11-16T17:39:00,2025-11-16,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-11-16T21:39:00,FALSE,TRUE
EXC_SYN_0001205,PAY_SYN_0008233,CUST_SYN_000122,ACCT_SYN_000122,2026-03-01T14:51:00,2026-03-01,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-03-01T17:51:00,2026-03-01T22:51:00,TRUE,FALSE
EXC_SYN_0001206,PAY_SYN_0022142,CUST_SYN_000255,ACCT_SYN_000255,2026-03-10T13:47:00,2026-03-10,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-03-10T14:47:00,2026-03-10T17:47:00,TRUE,TRUE
EXC_SYN_0001207,PAY_SYN_0013471,CUST_SYN_000428,ACCT_SYN_000428,2025-12-18T13:23:00,2025-12-18,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2025-12-18T15:23:00,2025-12-18T21:23:00,FALSE,TRUE
EXC_SYN_0001208,PAY_SYN_0018914,CUST_SYN_000819,ACCT_SYN_000819,2025-11-25T16:37:00,2025-11-25,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-11-26T00:37:00,TRUE,TRUE
